Tair,Rin,CO2air,Plant Density,day,hour,hour_order,timestep
14.6,46.3275,612.000001,30.0,24,18,594,7131
15.0,46.11,605.0,30.0,24,18,594,7132
15.3,46.3275,606.0,30.0,24,18,594,7133
15.5,46.3275,599.0,30.0,24,18,594,7134
15.7,46.11,598.0,30.0,24,18,594,7135
15.8,45.8925,601.0,30.0,24,18,594,7136
16.1,46.3275,598.0,30.0,24,18,594,7137
16.3,46.545,603.999999,30.0,24,18,594,7138
16.3,46.11,595.000001,30.0,24,18,594,7139
16.5,46.11,592.0,30.0,24,19,595,7140
16.3,46.3275,595.0,30.0,24,19,595,7141
16.6,45.675,596.0,30.0,24,19,595,7142
16.6,46.3275,599.999999,30.0,24,19,595,7143
16.7,46.3275,595.000001,30.0,24,19,595,7144
16.6,45.8925,597.0,30.0,24,19,595,7145
16.8,46.3275,595.0,30.0,24,19,595,7146
16.8,45.8925,594.0,30.0,24,19,595,7147
16.8,46.11,599.999999,30.0,24,19,595,7148
16.9,46.11,607.999999,30.0,24,19,595,7149
16.9,46.11,604.0,30.0,24,19,595,7150
16.8,46.11,597.0,30.0,24,19,595,7151
16.9,45.8925,597.999999,30.0,24,20,596,7152
17.0,46.11,593.000001,30.0,24,20,596,7153
16.8,45.8925,590.0,30.0,24,20,596,7154
17.0,46.3275,603.0,30.0,24,20,596,7155
17.0,46.11,607.000001,30.0,24,20,596,7156
17.1,46.11,615.999999,30.0,24,20,596,7157
17.5,46.11,614.0,30.0,24,20,596,7158
17.6,46.11,607.0,30.0,24,20,596,7159
17.7,46.11,603.0,30.0,24,20,596,7160
17.8,45.8925,600.0,30.0,24,20,596,7161
17.9,46.11,596.000001,30.0,24,20,596,7162
17.9,45.8925,597.0,30.0,24,20,596,7163
18.0,46.11,594.0,30.0,24,21,597,7164
18.0,46.545,595.0,30.0,24,21,597,7165
18.0,45.8925,600.999999,30.0,24,21,597,7166
18.0,46.545,598.0,30.0,24,21,597,7167
18.0,46.11,600.0,30.0,24,21,597,7168
17.9,46.11,598.0,30.0,24,21,597,7169
17.7,45.8925,590.000001,30.0,24,21,597,7170
17.3,45.8925,594.999999,30.0,24,21,597,7171
16.9,45.8925,605.999999,30.0,24,21,597,7172
16.4,45.675,604.0,30.0,24,21,597,7173
17.0,45.675,601.0,30.0,24,21,597,7174
17.2,45.4575,598.0,30.0,24,21,597,7175
17.6,45.24,597.0,30.0,24,22,598,7176
17.5,45.24,591.0,30.0,24,22,598,7177
17.3,44.805,600.0,30.0,24,22,598,7178
17.2,44.805,598.999999,30.0,24,22,598,7179
17.4,44.5875,594.000001,30.0,24,22,598,7180
18.0,44.5875,600.0,30.0,24,22,598,7181
18.1,44.5875,601.0,30.0,24,22,598,7182
18.4,44.5875,600.0,30.0,24,22,598,7183
18.2,45.24,599.0,30.0,24,22,598,7184
18.5,45.675,596.0,30.0,24,22,598,7185
18.5,46.3275,597.0,30.0,24,22,598,7186
18.8,46.545,590.0,30.0,24,22,598,7187
19.0,47.1975,600.0,30.0,24,23,599,7188
19.9,47.6325,599.0,30.0,24,23,599,7189
20.1,47.85,598.0,30.0,24,23,599,7190
20.4,48.5025,595.0,30.0,24,23,599,7191
20.5,48.9375,595.0,30.0,24,23,599,7192
20.8,49.155,595.0,30.0,24,23,599,7193
20.3,49.8075,594.0,30.0,24,23,599,7194
20.4,50.025,589.0,30.0,24,23,599,7195
20.5,50.895,605.0,30.0,24,23,599,7196
20.7,51.33,599.999999,30.0,24,23,599,7197
20.5,51.765,595.000001,30.0,24,23,599,7198
20.5,52.4175,590.0,30.0,24,23,599,7199
20.4,53.07,593.0,30.0,25,0,600,7200
20.5,53.505,600.0,30.0,25,0,600,7201
20.7,54.1575,595.000001,30.0,25,0,600,7202
20.7,54.5925,597.0,30.0,25,0,600,7203
20.6,55.027499999999996,599.0,30.0,25,0,600,7204
20.7,55.68,591.0,30.0,25,0,600,7205
20.9,56.3325,595.0,30.0,25,0,600,7206
20.9,56.55,597.0,30.0,25,0,600,7207
21.0,57.42,594.0,30.0,25,0,600,7208
21.1,57.855,587.0,30.0,25,0,600,7209
21.5,58.0725,594.0,30.0,25,0,600,7210
21.5,58.9424997825,598.999999,30.0,25,0,600,7211
21.8,58.9425,592.000001,30.0,25,1,601,7212
21.8,59.595,599.0,30.0,25,1,601,7213
22.1,60.03,599.0,30.0,25,1,601,7214
22.4,60.2475,590.0,30.0,25,1,601,7215
22.6,60.464999999999996,592.0,30.0,25,1,601,7216
22.7,60.9,597.0,30.0,25,1,601,7217
22.9,61.1175,583.0,30.0,25,1,601,7218
23.1,61.5525,587.0,30.0,25,1,601,7219
23.4,61.9875,592.999999,30.0,25,1,601,7220
23.6,62.205,600.999999,30.0,25,1,601,7221
23.9,62.8575,595.0,30.0,25,1,601,7222
24.1,63.075,583.0,30.0,25,1,601,7223
24.3,63.075,587.0,30.0,25,2,602,7224
24.4,63.2925,589.0,30.0,25,2,602,7225
24.5,64.1625,590.0,30.0,25,2,602,7226
24.6,64.38,583.0,30.0,25,2,602,7227
24.3,64.38,587.0,30.0,25,2,602,7228
24.5,65.0325,581.000001,30.0,25,2,602,7229
25.1,65.25,595.999998,30.0,25,2,602,7230
24.6,65.685,576.000001,30.0,25,2,602,7231
23.8,66.55499999999999,562.000001,30.0,25,2,602,7232
24.6,66.7725,578.999999,30.0,25,2,602,7233
25.3,66.99,574.000001,30.0,25,2,602,7234
24.9,68.0775,563.000001,30.0,25,2,602,7235
24.4,68.295,556.0,30.0,25,3,603,7236
25.3,68.9475,553.000001,30.0,25,3,603,7237
25.8,68.9475,568.999998,30.0,25,3,603,7238
24.3,69.8175,553.000002,30.0,25,3,603,7239
24.3,70.035,536.000001,30.0,25,3,603,7240
25.5,70.47,526.000001,30.0,25,3,603,7241
25.8,70.2525002175,547.999998,30.0,25,3,603,7242
24.4,71.9924997825,532.000002,30.0,25,3,603,7243
24.4,72.4275,507.000002,30.0,25,3,603,7244
25.6,71.5575,499.0,30.0,25,3,603,7245
26.0,71.55750021749999,529.999999,30.0,25,3,603,7246
23.8,73.5149997825,514.000002,30.0,25,3,603,7247
24.5,73.95,487.000003,30.0,25,4,604,7248
25.8,73.515,488.0,30.0,25,4,604,7249
26.2,72.4275,519.999999,30.0,25,4,604,7250
23.7,74.1675,496.999997,30.0,25,4,604,7251
24.2,74.1675,467.000004,30.0,25,4,604,7252
25.6,74.1675,476.999999,30.0,25,4,604,7253
25.7,72.645,507.0,30.0,25,4,604,7254
23.9,74.1675,481.999998,30.0,25,4,604,7255
24.4,73.95,453.000004,30.0,25,4,604,7256
25.6,73.515,468.999998,30.0,25,4,604,7257
25.6,72.8625,495.999999,30.0,25,4,604,7258
23.8,74.1675,485.999999,30.0,25,4,604,7259
24.9,73.5149997825,457.000003,30.0,25,5,605,7260
25.7,72.4275002175,489.999996,30.0,25,5,605,7261
25.2,71.99249999999999,494.0,30.0,25,5,605,7262
23.4,72.645,478.0,30.0,25,5,605,7263
24.8,72.4275,453.000003,30.0,25,5,605,7264
25.4,71.55750021749999,491.999995,30.0,25,5,605,7265
24.2,71.1225,493.0,30.0,25,5,605,7266
24.1,71.99249999999999,463.000001,30.0,25,5,605,7267
24.9,70.035,484.0,30.0,25,5,605,7268
24.7,70.905,489.999999,30.0,25,5,605,7269
24.8,70.0350002175,482.000001,30.0,25,5,605,7270
25.7,70.035,501.999999,30.0,25,5,605,7271
26.4,69.3825,518.0,30.0,25,6,606,7272
25.2,69.165,515.999999,30.0,25,6,606,7273
25.0,68.5125,503.000002,30.0,25,6,606,7274
25.9,67.86,539.999996,30.0,25,6,606,7275
25.1,67.6425,527.0,30.0,25,6,606,7276
24.3,67.425,508.000001,30.0,25,6,606,7277
25.3,66.99,536.0,30.0,25,6,606,7278
25.5,66.12000021749999,534.0,30.0,25,6,606,7279
24.3,65.685,529.0,30.0,25,6,606,7280
24.4,65.0325,539.0,30.0,25,6,606,7281
25.5,63.7275,548.0,30.0,25,6,606,7282
25.9,63.945,545.0,30.0,25,6,606,7283
25.6,63.075,561.999998,30.0,25,7,607,7284
25.4,62.4225,578.999999,30.0,25,7,607,7285
25.8,61.1175,589.000001,30.0,25,7,607,7286
26.2,60.03,608.0,30.0,25,7,607,7287
25.4,60.03,606.0,30.0,25,7,607,7288
25.4,59.16,601.0,30.0,25,7,607,7289
25.8,57.855,606.0,30.0,25,7,607,7290
25.6,56.7675,605.0,30.0,25,7,607,7291
25.6,55.897500217499996,604.0,30.0,25,7,607,7292
25.1,55.245,589.000002,30.0,25,7,607,7293
25.1,54.5925,590.0,30.0,25,7,607,7294
24.9,53.7225,598.0,30.0,25,7,607,7295
24.9,53.07,598.0,30.0,25,8,608,7296
24.5,52.2000002175,600.0,30.0,25,8,608,7297
24.3,51.5475,598.0,30.0,25,8,608,7298
24.1,50.895,590.0,30.0,25,8,608,7299
23.8,50.2425,600.0,30.0,25,8,608,7300
23.4,49.589999999999996,595.000001,30.0,25,8,608,7301
23.2,49.155,594.0,30.0,25,8,608,7302
22.8,48.72,591.0,30.0,25,8,608,7303
22.6,48.0675,595.0,30.0,25,8,608,7304
22.3,47.85,595.0,30.0,25,8,608,7305
22.2,47.415,598.0,30.0,25,8,608,7306
21.5,46.545,595.0,30.0,25,8,608,7307
21.4,45.675,587.0,30.0,25,9,609,7308
21.8,45.675,576.0,30.0,25,9,609,7309
22.0,45.4575,579.0,30.0,25,9,609,7310
22.2,45.675,586.999999,30.0,25,9,609,7311
22.1,45.675,604.999999,30.0,25,9,609,7312
22.3,45.675,616.0,30.0,25,9,609,7313
22.1,45.8925,617.0,30.0,25,9,609,7314
22.0,45.675,619.0,30.0,25,9,609,7315
22.1,45.675,619.0,30.0,25,9,609,7316
21.9,45.675,613.0,30.0,25,9,609,7317
21.9,45.675,607.0,30.0,25,9,609,7318
22.0,45.675,600.000001,30.0,25,9,609,7319
21.7,45.675,597.0,30.0,25,10,610,7320
21.5,45.675,592.0,30.0,25,10,610,7321
21.5,45.675,592.0,30.0,25,10,610,7322
21.4,45.675,595.0,30.0,25,10,610,7323
21.3,45.675,597.0,30.0,25,10,610,7324
21.4,45.8925,596.0,30.0,25,10,610,7325
21.1,45.675,601.0,30.0,25,10,610,7326
21.1,38.279999565000004,595.0,30.0,25,10,610,7327
20.8,31.102500869999997,594.0,30.0,25,10,610,7328
20.7,23.9250006525,599.999999,30.0,25,10,610,7329
20.3,16.0950002175,601.0,30.0,25,10,610,7330
20.2,8.4824997825,605.0,30.0,25,10,610,7331
19.8,0.0,607.0,30.0,25,11,611,7332
19.5,0.0,610.0,30.0,25,11,611,7333
19.0,0.0,609.0,30.0,25,11,611,7334
18.8,0.0,606.0,30.0,25,11,611,7335
18.4,0.0,607.0,30.0,25,11,611,7336
18.2,0.0,604.0,30.0,25,11,611,7337
17.9,0.0,605.0,30.0,25,11,611,7338
17.6,0.0,603.0,30.0,25,11,611,7339
17.5,0.0,604.0,30.0,25,11,611,7340
17.4,0.0,600.0,30.0,25,11,611,7341
17.1,0.0,603.0,30.0,25,11,611,7342
17.1,0.0,601.0,30.0,25,11,611,7343
16.9,0.0,601.0,30.0,25,12,612,7344
16.6,0.0,595.0,30.0,25,12,612,7345
16.6,0.0,597.0,30.0,25,12,612,7346
16.4,0.0,592.000001,30.0,25,12,612,7347
16.3,0.0,590.0,30.0,25,12,612,7348
16.2,0.0,587.0,30.0,25,12,612,7349
16.1,0.0,587.0,30.0,25,12,612,7350
16.0,0.0,587.0,30.0,25,12,612,7351
15.9,0.0,585.0,30.0,25,12,612,7352
15.8,0.0,585.0,30.0,25,12,612,7353
15.7,0.0,584.0,30.0,25,12,612,7354
15.5,0.0,581.0,30.0,25,12,612,7355
15.6,0.0,578.0,30.0,25,13,613,7356
15.4,0.0,578.0,30.0,25,13,613,7357
15.4,0.0,575.0,30.0,25,13,613,7358
15.4,0.0,575.0,30.0,25,13,613,7359
15.4,0.0,573.0,30.0,25,13,613,7360
15.2,0.0,573.0,30.0,25,13,613,7361
15.1,0.0,573.0,30.0,25,13,613,7362
15.1,0.0,573.0,30.0,25,13,613,7363
15.0,0.0,572.0,30.0,25,13,613,7364
15.0,0.0,573.0,30.0,25,13,613,7365
15.0,0.0,567.0,30.0,25,13,613,7366
14.9,0.0,567.0,30.0,25,13,613,7367
14.8,0.0,564.0,30.0,25,14,614,7368
14.6,0.0,564.0,30.0,25,14,614,7369
14.7,0.0,563.0,30.0,25,14,614,7370
14.6,0.0,562.0,30.0,25,14,614,7371
14.4,0.0,567.0,30.0,25,14,614,7372
14.5,0.0,568.0,30.0,25,14,614,7373
14.4,0.0,564.0,30.0,25,14,614,7374
14.4,0.0,563.0,30.0,25,14,614,7375
14.2,0.0,561.0,30.0,25,14,614,7376
14.3,0.0,559.0,30.0,25,14,614,7377
14.2,0.0,561.0,30.0,25,14,614,7378
14.1,0.0,562.0,30.0,25,14,614,7379
14.1,0.0,562.0,30.0,25,15,615,7380
14.1,0.0,563.0,30.0,25,15,615,7381
14.1,0.0,564.0,30.0,25,15,615,7382
14.0,0.0,562.0,30.0,25,15,615,7383
14.0,0.0,563.0,30.0,25,15,615,7384
14.0,0.0,560.0,30.0,25,15,615,7385
14.0,0.0,564.0,30.0,25,15,615,7386
14.0,0.0,565.0,30.0,25,15,615,7387
14.0,0.0,568.0,30.0,25,15,615,7388
13.8,0.0,568.0,30.0,25,15,615,7389
13.8,0.0,571.0,30.0,25,15,615,7390
13.9,0.0,572.0,30.0,25,15,615,7391
14.1,0.0,573.0,30.0,25,16,616,7392
14.2,0.0,572.0,30.0,25,16,616,7393
14.2,0.0,573.0,30.0,25,16,616,7394
14.2,0.0,569.0,30.0,25,16,616,7395
14.3,0.0,572.999999,30.0,25,16,616,7396
14.3,0.0,572.0,30.0,25,16,616,7397
14.2,0.0,572.0,30.0,25,16,616,7398
14.1,0.0,573.0,30.0,25,16,616,7399
14.2,0.0,576.0,30.0,25,16,616,7400
14.2,0.0,578.0,30.0,25,16,616,7401
14.1,0.0,578.0,30.0,25,16,616,7402
14.1,0.0,576.0,30.0,25,16,616,7403
14.1,0.0,577.0,30.0,25,17,617,7404
14.0,0.0,573.000001,30.0,25,17,617,7405
14.0,0.0,578.0,30.0,25,17,617,7406
14.0,0.0,578.0,30.0,25,17,617,7407
13.9,0.0,583.0,30.0,25,17,617,7408
13.7,0.0,580.0,30.0,25,17,617,7409
14.0,0.0,585.999999,30.0,25,17,617,7410
14.0,0.0,585.0,30.0,25,17,617,7411
13.8,0.0,582.0,30.0,25,17,617,7412
14.0,0.0,585.0,30.0,25,17,617,7413
14.0,0.0,585.0,30.0,25,17,617,7414
14.0,0.0,587.0,30.0,25,17,617,7415
14.0,50.895,584.0,30.0,25,18,618,7416
14.4,50.2425,578.0,30.0,25,18,618,7417
14.7,50.2425,573.000001,30.0,25,18,618,7418
15.2,50.2425,564.000001,30.0,25,18,618,7419
15.3,50.2425,567.0,30.0,25,18,618,7420
15.7,50.2425,564.0,30.0,25,18,618,7421
16.0,50.2425,550.0,30.0,25,18,618,7422
16.0,50.2425,550.0,30.0,25,18,618,7423
16.3,50.2425,561.999999,30.0,25,18,618,7424
16.4,50.025,570.0,30.0,25,18,618,7425
16.5,50.025,589.000002,30.0,25,18,618,7426
16.6,49.8075,619.999996,30.0,25,18,618,7427
16.7,50.2425,630.999999,30.0,25,19,619,7428
16.8,50.025,652.999999,30.0,25,19,619,7429
16.8,50.2425,663.0,30.0,25,19,619,7430
16.9,49.8075,652.999999,30.0,25,19,619,7431
17.0,49.8075,648.000001,30.0,25,19,619,7432
17.1,50.025,643.0,30.0,25,19,619,7433
17.1,50.2425,630.0,30.0,25,19,619,7434
17.2,50.025,631.000001,30.0,25,19,619,7435
17.1,50.2425,641.999999,30.0,25,19,619,7436
17.3,50.025,652.999999,30.0,25,19,619,7437
17.2,50.2425,664.0,30.0,25,19,619,7438
17.3,49.8075,663.0,30.0,25,19,619,7439
17.2,50.025,652.999999,30.0,25,20,620,7440
17.3,50.2425,646.000001,30.0,25,20,620,7441
17.4,50.2425,645.0,30.0,25,20,620,7442
17.2,50.025,636.0,30.0,25,20,620,7443
17.3,50.025,634.0,30.0,25,20,620,7444
17.4,50.2425,633.0,30.0,25,20,620,7445
17.3,50.2425,640.999999,30.0,25,20,620,7446
17.5,50.2425,669.999999,30.0,25,20,620,7447
18.0,50.025,666.0,30.0,25,20,620,7448
18.2,50.025,662.0,30.0,25,20,620,7449
18.2,50.025,661.0,30.0,25,20,620,7450
18.4,49.8075,650.000001,30.0,25,20,620,7451
18.4,50.025,647.0,30.0,25,21,621,7452
18.4,50.025,639.0,30.0,25,21,621,7453
18.5,49.8075,637.0,30.0,25,21,621,7454
18.5,50.025,633.0,30.0,25,21,621,7455
18.5,50.025,636.0,30.0,25,21,621,7456
18.5,50.025,636.0,30.0,25,21,621,7457
18.5,50.2425,645.0,30.0,25,21,621,7458
17.9,49.8075,648.0,30.0,25,21,621,7459
17.2,49.8075,646.0,30.0,25,21,621,7460
16.8,49.589999999999996,637.0,30.0,25,21,621,7461
17.2,49.589999999999996,631.000001,30.0,25,21,621,7462
17.3,49.589999999999996,639.999999,30.0,25,21,621,7463
17.7,49.589999999999996,636.0,30.0,25,22,622,7464
17.5,49.155,633.0,30.0,25,22,622,7465
17.3,48.72,641.0,30.0,25,22,622,7466
17.3,48.72,641.999999,30.0,25,22,622,7467
17.5,48.72,636.000001,30.0,25,22,622,7468
18.1,48.72,632.0,30.0,25,22,622,7469
18.3,48.5025,641.0,30.0,25,22,622,7470
18.6,48.9375,639.0,30.0,25,22,622,7471
18.4,49.155,635.000001,30.0,25,22,622,7472
18.4,49.589999999999996,636.0,30.0,25,22,622,7473
18.6,49.8075,641.0,30.0,25,22,622,7474
19.1,50.6775,637.0,30.0,25,22,622,7475
19.9,50.895,635.000001,30.0,25,23,623,7476
20.3,51.33,646.999998,30.0,25,23,623,7477
19.9,51.9825,640.0,30.0,25,23,623,7478
20.3,52.4175,633.0,30.0,25,23,623,7479
20.6,52.8525,639.0,30.0,25,23,623,7480
20.7,53.2875,632.000001,30.0,25,23,623,7481
20.5,53.7225,635.0,30.0,25,23,623,7482
20.6,54.1575,632.0,30.0,25,23,623,7483
20.6,55.027499999999996,638.0,30.0,25,23,623,7484
20.6,55.4625,640.999999,30.0,25,23,623,7485
20.6,55.8975,634.000001,30.0,25,23,623,7486
20.6,56.55,636.0,30.0,25,23,623,7487
20.7,56.985,641.0,30.0,26,0,624,7488
20.7,57.6375,633.0,30.0,26,0,624,7489
20.9,58.0725,631.0,30.0,26,0,624,7490
21.0,58.9425,638.999999,30.0,26,0,624,7491
21.0,59.16,636.0,30.0,26,0,624,7492
21.0,59.595,636.0,30.0,26,0,624,7493
21.2,60.2475,641.000002,30.0,26,0,624,7494
21.4,60.6825,655.999998,30.0,26,0,624,7495
21.5,61.1175,644.000001,30.0,26,0,624,7496
21.8,61.77,643.0,30.0,26,0,624,7497
22.0,62.4225,633.0,30.0,26,0,624,7498
22.2,62.4225,635.0,30.0,26,0,624,7499
22.4,63.075,641.999999,30.0,26,1,625,7500
22.6,63.2925,636.0,30.0,26,1,625,7501
22.8,63.51,632.0,30.0,26,1,625,7502
23.0,64.1625,639.0,30.0,26,1,625,7503
23.3,64.38,636.0,30.0,26,1,625,7504
23.4,64.815,630.0,30.0,26,1,625,7505
23.7,65.0325,638.0,30.0,26,1,625,7506
23.8,65.25,636.999999,30.0,26,1,625,7507
24.0,65.685,624.000002,30.0,26,1,625,7508
23.9,66.12,611.000001,30.0,26,1,625,7509
24.0,66.3375,600.0,30.0,26,1,625,7510
24.2,66.7725,595.0,30.0,26,1,625,7511
24.5,66.99,583.000001,30.0,26,2,626,7512
24.3,67.2075,591.999999,30.0,26,2,626,7513
23.4,67.86,584.000001,30.0,26,2,626,7514
23.8,68.5125,564.0,30.0,26,2,626,7515
24.5,68.9475,557.0,30.0,26,2,626,7516
24.8,69.3825,553.000001,30.0,26,2,626,7517
24.9,69.165,640.999991,30.0,26,2,626,7518
25.0,68.9475,573.000002,30.0,26,2,626,7519
23.9,70.035,563.999999,30.0,26,2,626,7520
24.3,70.6875,533.999998,30.0,26,2,626,7521
25.0,71.34,515.000003,30.0,26,2,626,7522
25.3,71.5575,538.999998,30.0,26,2,626,7523
25.6,71.34,562.0,30.0,26,3,627,7524
25.7,71.775,543.999999,30.0,26,3,627,7525
24.6,72.4275,532.000002,30.0,26,3,627,7526
24.0,73.7324997825,508.000002,30.0,26,3,627,7527
25.1,74.6025,487.000001,30.0,26,3,627,7528
25.7,74.6025,490.000001,30.0,26,3,627,7529
25.8,75.255,525.999999,30.0,26,3,627,7530
25.5,76.1249997825,519.000001,30.0,26,3,627,7531
24.0,78.9524997825,502.000001,30.0,26,3,627,7532
25.1,79.17,471.0,30.0,26,3,627,7533
25.9,78.735,457.000001,30.0,26,3,627,7534
26.6,79.3875,467.999999,30.0,26,3,627,7535
27.1,80.9099997825,495.999997,30.0,26,4,628,7536
27.5,80.2575,536.999999,30.0,26,4,628,7537
28.0,80.475,530.999999,30.0,26,4,628,7538
25.6,82.4324997825,510.999998,30.0,26,4,628,7539
25.9,81.3450002175,493.000002,30.0,26,4,628,7540
26.7,82.65,471.000001,30.0,26,4,628,7541
27.5,82.4325,496.0,30.0,26,4,628,7542
28.0,79.6049997825,545.999998,30.0,26,4,628,7543
27.4,76.342500435,520.000003,30.0,26,4,628,7544
25.6,79.822499565,511.000001,30.0,26,4,628,7545
26.4,79.3875,482.000001,30.0,26,4,628,7546
27.2,80.475,471.000001,30.0,26,4,628,7547
27.8,80.91,492.000002,30.0,26,5,629,7548
28.3,81.1275,513.999997,30.0,26,5,629,7549
28.9,79.8225,528.999999,30.0,26,5,629,7550
29.0,80.475,540.0,30.0,26,5,629,7551
29.0,78.9525,554.0,30.0,26,5,629,7552
29.0,80.2574997825,556.0,30.0,26,5,629,7553
28.8,80.6925,563.999999,30.0,26,5,629,7554
27.1,77.2125002175,539.000001,30.0,26,5,629,7555
27.3,68.9475,522.0,30.0,26,5,629,7556
27.8,68.295,529.000002,30.0,26,5,629,7557
27.9,67.86,544.999998,30.0,26,5,629,7558
27.5,73.514999565,554.999999,30.0,26,5,629,7559
27.3,75.9075,563.0,30.0,26,6,630,7560
27.6,74.1675,575.000001,30.0,26,6,630,7561
27.7,74.6025,590.999998,30.0,26,6,630,7562
26.5,74.1675,587.0,30.0,26,6,630,7563
26.9,72.8625,586.0,30.0,26,6,630,7564
27.4,72.21,596.0,30.0,26,6,630,7565
27.1,72.4275,595.0,30.0,26,6,630,7566
26.2,72.4275,595.0,30.0,26,6,630,7567
26.8,72.21,603.999999,30.0,26,6,630,7568
27.6,70.905,614.0,30.0,26,6,630,7569
26.1,70.2525,594.999999,30.0,26,6,630,7570
25.9,69.8175,584.000001,30.0,26,6,630,7571
26.8,67.8600002175,589.999999,30.0,26,7,631,7572
26.6,66.3375,594.0,30.0,26,7,631,7573
26.0,65.685,590.0,30.0,26,7,631,7574
26.3,64.5974997825,598.0,30.0,26,7,631,7575
26.2,63.2925002175,598.0,30.0,26,7,631,7576
25.1,62.4225,583.000001,30.0,26,7,631,7577
25.5,60.03,600.0,30.0,26,7,631,7578
26.0,60.6824997825,622.0,30.0,26,7,631,7579
25.8,58.072500435,625.0,30.0,26,7,631,7580
25.6,55.4625002175,624.0,30.0,26,7,631,7581
25.1,55.027499999999996,637.0,30.0,26,7,631,7582
25.0,56.3325,644.0,30.0,26,7,631,7583
24.7,56.7675,638.0,30.0,26,8,632,7584
24.5,56.7675,638.0,30.0,26,8,632,7585
24.5,55.8975,636.0,30.0,26,8,632,7586
24.3,55.245,636.0,30.0,26,8,632,7587
24.1,54.5925,636.0,30.0,26,8,632,7588
23.8,53.94,637.0,30.0,26,8,632,7589
23.8,53.2875,646.999999,30.0,26,8,632,7590
23.4,52.2,636.0,30.0,26,8,632,7591
23.2,51.765,631.0,30.0,26,8,632,7592
22.9,50.895,633.000001,30.0,26,8,632,7593
22.5,50.2425,645.999998,30.0,26,8,632,7594
22.1,50.025,648.0,30.0,26,8,632,7595
22.1,49.589999999999996,644.0,30.0,26,9,633,7596
22.3,49.8075,630.999999,30.0,26,9,633,7597
22.7,49.8075,611.000003,30.0,26,9,633,7598
22.8,49.589999999999996,625.999998,30.0,26,9,633,7599
22.8,49.589999999999996,634.0,30.0,26,9,633,7600
22.9,49.8075,641.0,30.0,26,9,633,7601
22.7,49.8075,648.0,30.0,26,9,633,7602
22.7,49.589999999999996,651.999999,30.0,26,9,633,7603
22.8,49.589999999999996,642.000001,30.0,26,9,633,7604
22.6,49.8075,647.0,30.0,26,9,633,7605
22.5,49.8075,642.0,30.0,26,9,633,7606
22.4,49.8075,642.0,30.0,26,9,633,7607
22.4,49.589999999999996,631.000001,30.0,26,10,634,7608
22.3,49.589999999999996,637.0,30.0,26,10,634,7609
22.3,49.8075,647.0,30.0,26,10,634,7610
22.1,49.589999999999996,633.000001,30.0,26,10,634,7611
22.1,49.8075,645.999998,30.0,26,10,634,7612
22.0,49.8075,641.0,30.0,26,10,634,7613
22.0,49.3725,637.0,30.0,26,10,634,7614
21.8,41.542499565,642.0,30.0,26,10,634,7615
21.7,33.930001087499996,642.0,30.0,26,10,634,7616
21.5,25.88250087,638.0,30.0,26,10,634,7617
21.2,17.617500217499998,638.0,30.0,26,10,634,7618
20.9,9.134999782500001,634.0,30.0,26,10,634,7619
20.5,0.0,645.000001,30.0,26,11,635,7620
20.2,0.0,649.999999,30.0,26,11,635,7621
19.8,0.0,646.0,30.0,26,11,635,7622
19.4,0.0,649.0,30.0,26,11,635,7623
19.0,0.0,653.0,30.0,26,11,635,7624
18.8,0.0,650.0,30.0,26,11,635,7625
18.5,0.0,649.0,30.0,26,11,635,7626
18.2,0.0,652.0,30.0,26,11,635,7627
17.9,0.0,649.0,30.0,26,11,635,7628
17.8,0.0,649.0,30.0,26,11,635,7629
17.8,0.0,647.0,30.0,26,11,635,7630
17.6,0.0,641.0,30.0,26,11,635,7631
17.4,0.0,642.0,30.0,26,12,636,7632
17.3,0.0,642.0,30.0,26,12,636,7633
17.1,0.0,642.0,30.0,26,12,636,7634
17.0,0.0,643.0,30.0,26,12,636,7635
16.9,0.0,642.0,30.0,26,12,636,7636
16.8,0.0,640.0,30.0,26,12,636,7637
16.6,0.0,640.0,30.0,26,12,636,7638
16.5,0.0,638.0,30.0,26,12,636,7639
16.4,0.0,633.0,30.0,26,12,636,7640
16.3,0.0,633.0,30.0,26,12,636,7641
16.1,0.0,631.0,30.0,26,12,636,7642
16.1,0.0,632.0,30.0,26,12,636,7643
16.0,0.0,631.0,30.0,26,13,637,7644
16.1,0.0,631.0,30.0,26,13,637,7645
16.0,0.0,630.0,30.0,26,13,637,7646
15.8,0.0,632.0,30.0,26,13,637,7647
15.8,0.0,630.0,30.0,26,13,637,7648
15.8,0.0,629.0,30.0,26,13,637,7649
15.6,0.0,627.0,30.0,26,13,637,7650
15.5,0.0,625.0,30.0,26,13,637,7651
15.3,0.0,626.0,30.0,26,13,637,7652
15.4,0.0,627.0,30.0,26,13,637,7653
15.3,0.0,626.0,30.0,26,13,637,7654
15.1,0.0,626.0,30.0,26,13,637,7655
15.2,0.0,629.0,30.0,26,14,638,7656
15.0,0.0,626.0,30.0,26,14,638,7657
14.9,0.0,624.0,30.0,26,14,638,7658
14.9,0.0,622.0,30.0,26,14,638,7659
14.8,0.0,622.0,30.0,26,14,638,7660
14.7,0.0,620.0,30.0,26,14,638,7661
14.7,0.0,624.0,30.0,26,14,638,7662
14.5,0.0,623.0,30.0,26,14,638,7663
14.5,0.0,629.0,30.0,26,14,638,7664
14.3,0.0,625.0,30.0,26,14,638,7665
14.5,0.0,623.0,30.0,26,14,638,7666
